order_id,delivery_time,dest_id,num,order_id,order_type,ori_id,pickup_time,ox,oy,dx,dy,olng,olat,dlng,dlat
E0186,406,B2086,1,E0186,1,S094,316,-6236.49400847,4300.5927096,-5075.02541778,4586.41535349,121.36813,31.21628,121.380325,31.218859
E0187,333,B8173,1,E0187,1,S094,243,-6236.49400847,4300.5927096,-8023.69844507,3763.08211523,121.36813,31.21628,121.349365,31.21143
E0188,387,B8173,4,E0188,1,S094,297,-6236.49400847,4300.5927096,-8023.69844507,3763.08211523,121.36813,31.21628,121.349365,31.21143
E0189,419,B8496,2,E0189,1,S094,329,-6236.49400847,4300.5927096,-5929.53105089,3706.56038262,121.36813,31.21628,121.371353,31.21092
E0190,655,B4239,1,E0190,1,S013,565,-22465.6246238,-14155.4153895,-22373.2404882,-14091.6899067,121.19773,31.04975,121.1987,31.050325
E0191,341,B8717,3,E0191,1,S094,251,-6236.49400847,4300.5927096,-5965.81801546,4491.65833119,121.36813,31.21628,121.370972,31.218004
E0192,423,B0655,2,E0192,1,S095,333,-6063.1547026,1576.46685194,3613.36918539,6097.98380641,121.36995,31.1917,121.47155,31.232498
E0193,500,B2851,1,E0193,1,S096,410,-5870.76712137,14651.827661,-17497.5486831,22180.411617,121.37197,31.30968,121.249893,31.377611
E0194,675,B5223,1,E0194,1,S096,585,-5870.76712137,14651.827661,-3902.22310325,15248.852315,121.37197,31.30968,121.392639,31.315067
E0195,365,B1477,2,E0195,1,S097,275,-5819.33677787,4309.45886373,-6372.02248773,3358.00969823,121.37251,31.21636,121.366707,31.207775
E0196,644,B2226,1,E0196,1,S097,554,-5819.33677787,4309.45886373,-7114.61950303,5325.85260827,121.37251,31.21636,121.35891,31.225531
E0197,715,B4334,3,E0197,1,S097,625,-5819.33677787,4309.45886373,-7087.76143476,3825.14519417,121.37251,31.21636,121.359192,31.21199
E0198,314,B8173,2,E0198,1,S097,224,-5819.33677787,4309.45886373,-8023.69844507,3763.08211523,121.37251,31.21636,121.349365,31.21143
E0199,590,B0318,2,E0199,1,S002,500,-23260.8901205,-14794.8867565,-22009.2279459,-14084.0428488,121.18938,31.04398,121.202522,31.050394
E0200,307,B4855,1,E0200,1,S098,217,-5807.90781265,4209.71462973,-4779.30094266,4403.55092448,121.37263,31.21546,121.38343,31.217209
E0201,482,B8223,2,E0201,1,S098,392,-5807.90781265,4209.71462973,-4622.34315361,2967.12312785,121.37263,31.21546,121.385078,31.204248
E0202,383,B0425,2,E0202,1,S099,293,-5634.56850678,15145.0074847,-4511.86315647,15233.2257184,121.37445,31.31413,121.386238,31.314926
E0203,354,B6390,2,E0203,1,S099,264,-5634.56850678,15145.0074847,-5736.95298689,14643.0723338,121.37445,31.31413,121.373375,31.309601
E0204,330,B9158,3,E0204,1,S099,240,-5634.56850678,15145.0074847,-3308.58360134,14470.7364628,121.37445,31.31413,121.398872,31.308046
E0205,394,B5246,3,E0205,1,S100,304,-5624.09195532,-7646.54998593,-6722.32027179,-6509.90902596,121.37456,31.10848,121.363029,31.118736
E0206,433,B4964,3,E0206,1,S101,343,-5600.28161111,4292.83482473,-6345.16441946,4128.70014633,121.37481,31.21621,121.366989,31.214729
E0207,315,B5104,2,E0207,1,S101,225,-5600.28161111,4292.83482473,-7175.66922559,4179.23722489,121.37481,31.21621,121.358269,31.215185
E0208,329,B4658,2,E0208,1,S013,239,-22465.6246238,-14155.4153895,-22598.4863445,-13971.3318643,121.19773,31.04975,121.196335,31.051411
E0209,458,B8058,2,E0209,1,S101,368,-5600.28161111,4292.83482473,-4949.97348998,4138.67456973,121.37481,31.21621,121.381638,31.214819
E0210,513,B8058,3,E0210,1,S101,423,-5600.28161111,4292.83482473,-4949.97348998,4138.67456973,121.37481,31.21621,121.381638,31.214819
E0211,704,B8717,1,E0211,1,S101,614,-5600.28161111,4292.83482473,-5965.81801546,4491.65833119,121.37481,31.21621,121.370972,31.218004
E0212,348,B4334,3,E0212,1,S102,258,-5287.88989505,3324.2074856,-7087.76143476,3825.14519417,121.37809,31.20747,121.359192,31.21199
E0213,330,B4611,1,E0213,1,S102,240,-5287.88989505,3324.2074856,-4047.56144432,3662.45126581,121.37809,31.20747,121.391113,31.210522
E0214,395,B4991,2,E0214,1,S102,305,-5287.88989505,3324.2074856,-3977.74951509,3915.69079326,121.37809,31.20747,121.391846,31.212807
E0215,392,B2236,1,E0215,1,S103,302,-5247.88851677,15171.6059471,-4229.94868099,14731.8447021,121.37851,31.31437,121.389198,31.310402
E0216,471,B9135,1,E0216,1,S103,381,-5247.88851677,15171.6059471,-4224.138957,15247.411565,121.37851,31.31437,121.389259,31.315054
E0217,605,B2236,2,E0217,1,S104,515,-5167.88576021,15197.0961403,-4229.94868099,14731.8447021,121.37935,31.3146,121.389198,31.310402
E0218,304,B2851,1,E0218,1,S104,214,-5167.88576021,15197.0961403,-17497.5486831,22180.411617,121.37935,31.3146,121.249893,31.377611
E0219,338,B4658,1,E0219,1,S013,248,-22465.6246238,-14155.4153895,-22598.4863445,-13971.3318643,121.19773,31.04975,121.196335,31.051411
E0220,710,B2851,1,E0220,1,S104,620,-5167.88576021,15197.0961403,-17497.5486831,22180.411617,121.37935,31.3146,121.249893,31.377611
E0221,343,B0425,1,E0221,1,S104,253,-5167.88576021,15197.0961403,-4511.86315647,15233.2257184,121.37935,31.3146,121.386238,31.314926
E0222,333,B6776,1,E0222,1,S104,243,-5167.88576021,15197.0961403,-4524.9112251,14958.8182479,121.37935,31.3146,121.386101,31.31245
E0223,383,B8057,2,E0223,1,S105,293,-5144.075416,-7919.18422555,-2349.40769508,-6027.92272185,121.3796,31.10602,121.408943,31.123085
E0224,340,B0579,3,E0224,1,S106,250,-5120.26507179,-6782.09995787,-9401.36496121,-5040.5656321,121.37985,31.11628,121.3349,31.131994
E0225,672,B9149,4,E0225,1,S106,582,-5120.26507179,-6782.09995787,-8658.76794591,-5610.88099677,121.37985,31.11628,121.342697,31.126848
E0226,385,B2086,1,E0226,1,S107,295,-4932.63955939,4231.88001506,-5075.02541778,4586.41535349,121.38182,31.21566,121.380325,31.218859
E0227,554,B4146,2,E0227,1,S108,464,-4918.35335287,-9686.87370602,-5022.64266052,-9800.36047893,121.38197,31.09007,121.380875,31.089046
E0228,688,B6540,1,E0228,1,S108,598,-4918.35335287,-9686.87370602,-5864.862156,-11069.2179624,121.38197,31.09007,121.372032,31.077597
E0229,379,B8341,3,E0229,1,S108,289,-4918.35335287,-9686.87370602,-5130.932106,-9228.936845,121.38197,31.09007,121.379738,31.094202
E0230,559,B4658,1,E0230,1,S013,469,-22465.6246238,-14155.4153895,-22598.4863445,-13971.3318643,121.19773,31.04975,121.196335,31.051411
E0231,531,B2680,4,E0231,1,S109,441,-4892.63818112,2884.2245867,-4003.94089372,1396.37309609,121.38224,31.2035,121.391571,31.190075
E0232,346,B3306,2,E0232,1,S109,256,-4892.63818112,2884.2245867,-4279.2837142,3062.54511172,121.38224,31.2035,121.38868,31.205109
E0233,388,B3306,2,E0233,1,S109,298,-4892.63818112,2884.2245867,-4279.2837142,3062.54511172,121.38224,31.2035,121.38868,31.205109
E0234,446,B3616,3,E0234,1,S109,356,-4892.63818112,2884.2245867,-6757.17861572,3125.49480607,121.38224,31.2035,121.362663,31.205677
E0235,379,B5566,2,E0235,1,S109,289,-4892.63818112,2884.2245867,-4936.16349033,3129.92788314,121.38224,31.2035,121.381783,31.205717
E0236,359,B6278,3,E0236,1,S109,269,-4892.63818112,2884.2245867,-4737.87094373,1771.41141596,121.38224,31.2035,121.383865,31.193459
E0237,714,B6728,3,E0237,1,S109,624,-4892.63818112,2884.2245867,-5885.14856927,3159.96198026,121.38224,31.2035,121.371819,31.205988
E0238,704,B4658,1,E0238,1,S013,614,-22465.6246238,-14155.4153895,-22598.4863445,-13971.3318643,121.19773,31.04975,121.196335,31.051411
E0239,329,B7054,2,E0239,1,S109,239,-4892.63818112,2884.2245867,-6133.72856285,3504.74454915,121.38224,31.2035,121.369209,31.209099
E0240,514,B8393,1,E0240,1,S110,424,-4706.91749626,15213.7201793,-5241.41210314,14938.7585742,121.38419,31.31475,121.378578,31.312269
E0241,671,B4276,1,E0241,1,S111,581,-4675.4878419,8072.03302434,-4503.86288081,7962.86850157,121.38452,31.25031,121.386322,31.249325
E0242,547,B5441,2,E0242,1,S111,457,-4675.4878419,8072.03302434,-5239.98348249,7190.07234186,121.38452,31.25031,121.378593,31.242352
E0243,350,B2851,1,E0243,1,S112,260,-4605.96163679,15756.77212,-17497.5486831,22180.411617,121.38525,31.31965,121.249893,31.377611
E0244,387,B6827,3,E0244,1,S112,297,-4605.96163679,15756.77212,-5593.04326647,14891.4354765,121.38525,31.31965,121.374886,31.311842
E0245,396,B9135,1,E0245,1,S112,306,-4605.96163679,15756.77212,-4224.138957,15247.411565,121.38525,31.31965,121.389259,31.315054
E0246,680,B2229,16,E0246,1,S113,590,-4592.62784404,3257.71132959,-5383.79796153,3320.21771624,121.38539,31.20687,121.377083,31.207434
E0247,387,B2380,15,E0247,1,S113,297,-4592.62784404,3257.71132959,-4591.10398201,3244.07961761,121.38539,31.20687,121.385406,31.206747
E0248,334,B5067,1,E0248,1,S013,244,-22465.6246238,-14155.4153895,-21851.5082258,-14078.7231563,121.19773,31.04975,121.204178,31.050442
E0249,533,B0785,23,E0249,1,S113,443,-4592.62784404,3257.71132959,-5741.33409023,3407.3276806,121.38539,31.20687,121.373329,31.20822
E0250,675,B2068,1,E0250,1,S114,585,-4560.2457759,15832.1344301,-4256.80674926,15458.5368603,121.38573,31.32033,121.388916,31.316959
E0251,633,B2851,1,E0251,1,S114,543,-4560.2457759,15832.1344301,-17497.5486831,22180.411617,121.38573,31.32033,121.249893,31.377611
E0252,329,B3053,2,E0252,1,S114,239,-4560.2457759,15832.1344301,-3078.19471074,15978.7584541,121.38573,31.32033,121.401291,31.321653
E0253,364,B6406,2,E0253,1,S114,274,-4560.2457759,15832.1344301,-4445.76564093,16462.0746813,121.38573,31.32033,121.386932,31.326014
E0254,450,B6406,1,E0254,1,S114,360,-4560.2457759,15832.1344301,-4445.76564093,16462.0746813,121.38573,31.32033,121.386932,31.326014
E0255,456,B8005,1,E0255,1,S114,366,-4560.2457759,15832.1344301,-3644.97614438,17079.0481821,121.38573,31.32033,121.39534,31.331581
E0256,707,B8754,1,E0256,1,S114,617,-4560.2457759,15832.1344301,-4737.10901272,15536.115709,121.38573,31.32033,121.383873,31.317659
E0257,550,B8393,2,E0257,1,S115,460,-4544.05474184,15337.8463371,-5241.41210314,14938.7585742,121.3859,31.31587,121.378578,31.312269
E0258,346,B2170,3,E0258,1,S116,256,-4496.43405342,15332.3049908,-16823.239735,23121.3322244,121.3864,31.31582,121.256973,31.386101
E0259,405,B5067,1,E0259,1,S013,315,-22465.6246238,-14155.4153895,-21851.5082258,-14078.7231563,121.19773,31.04975,121.204178,31.050442
E0260,515,B8511,1,E0260,1,S117,425,-4490.7195708,3875.01731117,-4443.57508927,3874.68483039,121.38646,31.21244,121.386955,31.212437
E0261,579,B8511,1,E0261,1,S117,489,-4490.7195708,3875.01731117,-4443.57508927,3874.68483039,121.38646,31.21244,121.386955,31.212437
E0262,538,B2746,2,E0262,1,S118,448,-4485.95750196,3877.2338497,-4441.3845376,4094.23297213,121.38651,31.21246,121.386978,31.214418
E0263,442,B8511,1,E0263,1,S118,352,-4485.95750196,3877.2338497,-4443.57508927,3874.68483039,121.38651,31.21246,121.386955,31.212437
E0264,424,B0986,3,E0264,1,S119,334,-4448.81336499,15251.4013343,-4810.54011427,14610.4892174,121.3869,31.31509,121.383102,31.309307
E0265,538,B1245,1,E0265,1,S120,448,-4444.05129615,15313.4644133,-3472.01780402,16539.2102223,121.38695,31.31565,121.397156,31.32671
E0266,330,B2236,3,E0266,1,S121,240,-4439.28922731,15234.7772953,-4229.94868099,14731.8447021,121.387,31.31494,121.389198,31.310402
E0267,335,B2236,1,E0267,1,S121,245,-4439.28922731,15234.7772953,-4229.94868099,14731.8447021,121.387,31.31494,121.389198,31.310402
E0268,362,B0425,1,E0268,1,S121,272,-4439.28922731,15234.7772953,-4511.86315647,15233.2257184,121.387,31.31494,121.386238,31.314926
E0269,358,B6776,1,E0269,1,S121,268,-4439.28922731,15234.7772953,-4524.9112251,14958.8182479,121.387,31.31494,121.386101,31.31245
E0270,664,B5067,1,E0270,1,S013,574,-22465.6246238,-14155.4153895,-21851.5082258,-14078.7231563,121.19773,31.04975,121.204178,31.050442
E0271,479,B6776,1,E0271,1,S121,389,-4439.28922731,15234.7772953,-4524.9112251,14958.8182479,121.387,31.31494,121.386101,31.31245
E0272,705,B6776,1,E0272,1,S121,615,-4439.28922731,15234.7772953,-4524.9112251,14958.8182479,121.387,31.31494,121.386101,31.31245
E0273,706,B6776,1,E0273,1,S121,616,-4439.28922731,15234.7772953,-4524.9112251,14958.8182479,121.387,31.31494,121.386101,31.31245
E0274,304,B7757,2,E0274,1,S122,214,-4437.38439977,-4578.86065558,-3306.39304967,-995.493635405,121.38702,31.13616,121.398895,31.168493
E0275,339,B2068,3,E0275,1,S123,249,-4436.431986,15231.4524875,-4256.80674926,15458.5368603,121.38703,31.31491,121.388916,31.316959
E0276,371,B2068,2,E0276,1,S123,281,-4436.431986,15231.4524875,-4256.80674926,15458.5368603,121.38703,31.31491,121.388916,31.316959
E0277,302,B2851,2,E0277,1,S123,212,-4436.431986,15231.4524875,-17497.5486831,22180.411617,121.38703,31.31491,121.249893,31.377611
E0278,389,B2851,1,E0278,1,S123,299,-4436.431986,15231.4524875,-17497.5486831,22180.411617,121.38703,31.31491,121.249893,31.377611
E0279,718,B2851,5,E0279,1,S123,628,-4436.431986,15231.4524875,-17497.5486831,22180.411617,121.38703,31.31491,121.249893,31.377611
E0280,607,B3209,1,E0280,1,S123,517,-4436.431986,15231.4524875,-3781.55227878,15737.5990617,121.38703,31.31491,121.393906,31.319477
E0281,705,B5067,1,E0281,1,S013,615,-22465.6246238,-14155.4153895,-21851.5082258,-14078.7231563,121.19773,31.04975,121.204178,31.050442
E0282,374,B0425,1,E0282,1,S123,284,-4436.431986,15231.4524875,-4511.86315647,15233.2257184,121.38703,31.31491,121.386238,31.314926
E0283,545,B0425,1,E0283,1,S123,455,-4436.431986,15231.4524875,-4511.86315647,15233.2257184,121.38703,31.31491,121.386238,31.314926
E0284,557,B0425,2,E0284,1,S123,467,-4436.431986,15231.4524875,-4511.86315647,15233.2257184,121.38703,31.31491,121.386238,31.314926
E0285,312,B6776,1,E0285,1,S123,222,-4436.431986,15231.4524875,-4524.9112251,14958.8182479,121.38703,31.31491,121.386101,31.31245
E0286,334,B6776,3,E0286,1,S123,244,-4436.431986,15231.4524875,-4524.9112251,14958.8182479,121.38703,31.31491,121.386101,31.31245
E0287,372,B6776,1,E0287,1,S123,282,-4436.431986,15231.4524875,-4524.9112251,14958.8182479,121.38703,31.31491,121.386101,31.31245
E0288,379,B6776,1,E0288,1,S123,289,-4436.431986,15231.4524875,-4524.9112251,14958.8182479,121.38703,31.31491,121.386101,31.31245
E0289,432,B6776,1,E0289,1,S123,342,-4436.431986,15231.4524875,-4524.9112251,14958.8182479,121.38703,31.31491,121.386101,31.31245
E0290,447,B6776,2,E0290,1,S123,357,-4436.431986,15231.4524875,-4524.9112251,14958.8182479,121.38703,31.31491,121.386101,31.31245
E0291,484,B6776,1,E0291,1,S123,394,-4436.431986,15231.4524875,-4524.9112251,14958.8182479,121.38703,31.31491,121.386101,31.31245
E0292,323,B6676,1,E0292,1,S013,233,-22465.6246238,-14155.4153895,-21625.5004386,-14148.3224662,121.19773,31.04975,121.206551,31.049814
E0293,375,B6776,1,E0293,1,S124,285,-4431.66991716,15252.5096036,-4524.9112251,14958.8182479,121.38708,31.3151,121.386101,31.31245
E0294,312,B4534,2,E0294,1,S125,222,-4420.24095194,-6925.06669328,-5871.33856963,-8030.34363301,121.3872,31.11499,121.371964,31.105017
E0295,624,B1674,4,E0295,1,S126,534,-4410.71681425,7026.9351058,-5595.99574915,6731.91382699,121.3873,31.24088,121.374855,31.238218
E0296,633,B1674,1,E0296,1,S126,543,-4410.71681425,7026.9351058,-5595.99574915,6731.91382699,121.3873,31.24088,121.374855,31.238218
E0297,710,B1674,1,E0297,1,S126,620,-4410.71681425,7026.9351058,-5595.99574915,6731.91382699,121.3873,31.24088,121.374855,31.238218
E0298,326,B2068,2,E0298,1,S127,236,-4372.62026351,15909.7132788,-4256.80674926,15458.5368603,121.3877,31.32103,121.388916,31.316959
E0299,308,B2236,2,E0299,1,S127,218,-4372.62026351,15909.7132788,-4229.94868099,14731.8447021,121.3877,31.32103,121.389198,31.310402
E0300,433,B2236,2,E0300,1,S127,343,-4372.62026351,15909.7132788,-4229.94868099,14731.8447021,121.3877,31.32103,121.389198,31.310402
E0301,708,B2236,1,E0301,1,S127,618,-4372.62026351,15909.7132788,-4229.94868099,14731.8447021,121.3877,31.32103,121.389198,31.310402
E0302,349,B2851,2,E0302,1,S127,259,-4372.62026351,15909.7132788,-17497.5486831,22180.411617,121.3877,31.32103,121.249893,31.377611
E0303,400,B5291,2,E0303,1,S002,310,-23260.8901205,-14794.8867565,-20007.3494459,-16292.1585358,121.18938,31.04398,121.223541,31.03047
E0304,365,B7074,1,E0304,1,S013,275,-22465.6246238,-14155.4153895,-22625.3444127,-14119.2858114,121.19773,31.04975,121.196053,31.050076
E0305,487,B0425,2,E0305,1,S127,397,-4372.62026351,15909.7132788,-4511.86315647,15233.2257184,121.3877,31.32103,121.386238,31.314926
E0306,302,B5223,2,E0306,1,S127,212,-4372.62026351,15909.7132788,-3902.22310325,15248.852315,121.3877,31.32103,121.392639,31.315067
E0307,350,B5223,3,E0307,1,S127,260,-4372.62026351,15909.7132788,-3902.22310325,15248.852315,121.3877,31.32103,121.392639,31.315067
E0308,331,B8242,2,E0308,1,S127,241,-4372.62026351,15909.7132788,-4179.08978575,14453.89077,121.3877,31.32103,121.389732,31.307894
E0309,508,B2833,4,E0309,1,S128,418,-4350.71474683,6991.47048926,-5118.550727,6676.72201751,121.38793,31.24056,121.379868,31.23772
E0310,562,B6776,3,E0310,1,S129,472,-4221.18647432,15371.0944151,-4524.9112251,14958.8182479,121.38929,31.31617,121.386101,31.31245
E0311,588,B4998,1,E0311,1,S130,498,-4195.47130257,-8774.76809948,-3804.12448509,-8434.08612688,121.38956,31.0983,121.393669,31.101374
E0312,467,B5076,1,E0312,1,S131,377,-4187.85199242,6332.05027555,-1983.87129072,6502.83456955,121.38964,31.23461,121.412781,31.236151
E0313,707,B1319,2,E0313,1,S132,617,-4132.61199385,-7539.04786706,-3375.44304789,-7969.94295797,121.39022,31.10945,121.39817,31.105562
E0314,396,B1671,2,E0314,1,S132,306,-4132.61199385,-7539.04786706,-4166.70840676,-8240.24983213,121.39022,31.10945,121.389862,31.103123
E0315,365,B6655,2,E0315,1,S132,275,-4132.61199385,-7539.04786706,-4546.72150039,-8253.77071718,121.39022,31.10945,121.385872,31.103001
E0316,428,B8959,1,E0316,1,S132,338,-4132.61199385,-7539.04786706,-3824.41089836,-7809.46556815,121.39022,31.10945,121.393456,31.10701
E0317,423,B5459,2,E0317,1,S133,333,-4117.37337355,-7765.13479748,-4184.89950974,-9224.72542178,121.39038,31.10741,121.389671,31.09424
E0318,375,B7358,4,E0318,1,S133,285,-4117.37337355,-7765.13479748,-2362.45576371,-7098.84331431,121.39038,31.10741,121.408806,31.113422
E0319,636,B7385,10,E0319,1,S133,546,-4117.37337355,-7765.13479748,-6016.01022107,-9978.9026578,121.39038,31.10741,121.370445,31.087435
E0320,360,B8057,3,E0320,1,S133,270,-4117.37337355,-7765.13479748,-2349.40769508,-6027.92272185,121.39038,31.10741,121.408943,31.123085
E0321,672,B2688,2,E0321,1,S134,582,-4081.18165035,-16789.7714366,-4099.84896022,-17043.4542718,121.39076,31.02598,121.390564,31.023691
E0322,688,B3934,3,E0322,1,S134,598,-4081.18165035,-16789.7714366,-3896.41337926,-16434.9036174,121.39076,31.02598,121.3927,31.029182
E0323,454,B4390,3,E0323,1,S134,364,-4081.18165035,-16789.7714366,-3810.6961401,-16947.2564994,121.39076,31.02598,121.3936,31.024559
E0324,504,B4390,1,E0324,1,S134,414,-4081.18165035,-16789.7714366,-3810.6961401,-16947.2564994,121.39076,31.02598,121.3936,31.024559
E0325,627,B4390,4,E0325,1,S134,537,-4081.18165035,-16789.7714366,-3810.6961401,-16947.2564994,121.39076,31.02598,121.3936,31.024559
E0326,713,B4390,2,E0326,1,S134,623,-4081.18165035,-16789.7714366,-3810.6961401,-16947.2564994,121.39076,31.02598,121.3936,31.024559
E0327,640,B0657,3,E0327,1,S134,550,-4081.18165035,-16789.7714366,-3531.63890592,-16805.1763794,121.39076,31.02598,121.39653,31.025841
E0328,452,B8959,2,E0328,1,S135,362,-4072.60992643,-7491.39228859,-3824.41089836,-7809.46556815,121.39085,31.10988,121.393456,31.10701
E0329,400,B3783,2,E0329,1,S136,310,-4039.27544454,-7463.68555692,-5330.74851463,-9014.59756881,121.3912,31.11013,121.37764,31.096136
E0330,364,B1513,3,E0330,1,S137,274,-3980.22579089,-16768.7143205,-1749.19653817,-17186.7534879,121.39182,31.02617,121.415245,31.022398
E0331,670,B0047,5,E0331,1,S137,580,-3980.22579089,-16768.7143205,-2676.37134181,-17365.8498015,121.39182,31.02617,121.40551,31.020782
E0332,682,B3934,2,E0332,1,S138,592,-3960.22510175,-16788.6631673,-3896.41337926,-16434.9036174,121.39203,31.02599,121.3927,31.029182
E0333,696,B3934,3,E0333,1,S138,606,-3960.22510175,-16788.6631673,-3896.41337926,-16434.9036174,121.39203,31.02599,121.3927,31.029182
E0334,718,B4020,2,E0334,1,S138,628,-3960.22510175,-16788.6631673,-4367.28674641,-16815.3724567,121.39203,31.02599,121.387756,31.025749
E0335,368,B0423,2,E0335,1,S138,278,-3960.22510175,-16788.6631673,-3418.30166747,-20135.1930452,121.39203,31.02599,121.39772,30.995794
E0336,719,B0423,2,E0336,1,S138,629,-3960.22510175,-16788.6631673,-3418.30166747,-20135.1930452,121.39203,31.02599,121.39772,30.995794
E0337,327,B4390,2,E0337,1,S138,237,-3960.22510175,-16788.6631673,-3810.6961401,-16947.2564994,121.39203,31.02599,121.3936,31.024559
